symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc
HDGFL3,50810.0,HDGF like 3,0.296,0.615076,0.176815,1.04512,180.53,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CBR3-AS1,100506428.0,CBR3 antisense RNA 1,0.296,0.615076,-0.34379,-1.04507,72.82,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CCNT2-AS1,100129961.0,CCNT2 antisense RNA 1,0.296,0.615094,0.441401,1.04492,11.28,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LINC02285,101929422.0,long intergenic non-protein coding RNA 2285,0.296,0.615261,0.285685,1.04458,135.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KATNIP,23247.0,katanin interacting protein,0.296,0.615261,-0.203623,-1.04465,95.75,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CP,1356.0,ceruloplasmin,0.296,0.615346,0.250053,1.04434,83.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PXN,5829.0,paxillin,0.296,0.615346,0.192591,1.04433,2229.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MBIP,51562.0,MAP3K12 binding inhibitory protein 1,0.296,0.615569,-0.273659,-1.04401,139.22,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDCD1,5133.0,programmed cell death 1,0.297,0.616042,0.393716,1.0434,152.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ASTE1,28990.0,asteroid homolog 1,0.297,0.616042,-0.23779,-1.04332,417.18,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARHGEF40,55701.0,Rho guanine nucleotide exchange factor 40,0.297,0.616042,-0.26278,-1.04327,507.09,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MRPL4,51073.0,mitochondrial ribosomal protein L4,0.297,0.616148,-0.10814,-1.04307,775.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZBTB3,79842.0,zinc finger and BTB domain containing 3,0.297,0.616156,0.286066,1.04298,92.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PSMD4,5710.0,"proteasome 26S subunit ubiquitin receptor, non-ATPase 4",0.297,0.616312,0.164297,1.0427,5338.52,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MB21D2,151963.0,Mab-21 domain containing 2,0.297,0.616312,-0.521358,-1.04265,61.0,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RPL36A-HNRNPH2,100529097.0,RPL36A-HNRNPH2 readthrough,0.297,0.616435,-0.168926,-1.04244,2318.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MS4A7,58475.0,membrane spanning 4-domains A7,0.297,0.616437,-0.329414,-1.04236,2816.21,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
STT3A,3703.0,STT3 oligosaccharyltransferase complex catalytic subunit A,0.297,0.616505,0.258458,1.04187,1851.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC112268131,112268131.0,,0.297,0.616505,-0.320325,-1.04194,14.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NPTN,27020.0,neuroplastin,0.297,0.616505,0.178998,1.04208,1165.53,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FBXO22,26263.0,F-box protein 22,0.297,0.616505,0.2388,1.04213,200.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CACNA1I,8911.0,calcium voltage-gated channel subunit alpha1 I,0.297,0.616505,-0.450091,-1.04191,105.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PPP1R12B,4660.0,protein phosphatase 1 regulatory subunit 12B,0.298,0.616832,0.140398,1.04145,132.16,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RIPOR3,140876.0,RIPOR family member 3,0.298,0.617184,0.285546,1.041,52.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PLEKHA5,54477.0,pleckstrin homology domain containing A5,0.298,0.61726,0.361386,1.04076,49.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GOLGA8N,643699.0,golgin A8 family member N,0.298,0.61726,0.417732,1.04075,12.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SGSM2,9905.0,small G protein signaling modulator 2,0.298,0.617298,-0.136608,-1.04063,1142.34,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CREB3,10488.0,cAMP responsive element binding protein 3,0.298,0.61744,0.100509,1.04019,1308.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
POU6F1,5463.0,POU class 6 homeobox 1,0.298,0.61744,-0.210066,-1.04015,130.93,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PYCARD,29108.0,PYD and CARD domain containing,0.298,0.61744,0.220358,1.04027,1313.86,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MRPL45,84311.0,mitochondrial ribosomal protein L45,0.298,0.61744,0.159645,1.04036,305.58,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FAM8A1,51439.0,family with sequence similarity 8 member A1,0.298,0.617468,-0.210658,-1.04004,133.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MAPK1,5594.0,mitogen-activated protein kinase 1,0.298,0.61757,0.162143,1.03985,1701.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RALBP1,10928.0,ralA binding protein 1,0.298,0.617589,0.110242,1.03975,590.34,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ERC1,23085.0,ELKS/RAB6-interacting/CAST family member 1,0.299,0.617618,-0.149419,-1.03963,265.15,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
STK40,83931.0,serine/threonine kinase 40,0.299,0.61763,-0.213361,-1.03939,2269.23,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF252P,286101.0,"zinc finger protein 252, pseudogene",0.299,0.61763,-0.157021,-1.0393,85.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DGKE,8526.0,diacylglycerol kinase epsilon,0.299,0.61763,-0.199851,-1.03929,71.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BTBD2,55643.0,BTB domain containing 2,0.299,0.61763,-0.162501,-1.03933,1027.49,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNORD3B-2,780852.0,"small nucleolar RNA, C/D box 3B-2",0.299,0.617724,-0.669473,-1.03911,24.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARHGEF10L,55160.0,Rho guanine nucleotide exchange factor 10 like,0.299,0.617886,0.329273,1.03876,1263.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RPL35,11224.0,ribosomal protein L35,0.299,0.617886,-0.202481,-1.03876,2343.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107987299,107987299.0,uncharacterized LOC107987299,0.299,0.617886,-0.274011,-1.03869,44.56,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107984200,107984200.0,uncharacterized LOC107984200,0.299,0.61792,0.299224,1.03844,73.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BCCIP,56647.0,BRCA2 and CDKN1A interacting protein,0.299,0.61792,-0.12517,-1.03849,773.17,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PSMA7,5688.0,proteasome 20S subunit alpha 7,0.299,0.61792,-0.113973,-1.0384,6820.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HAVCR2,84868.0,hepatitis A virus cellular receptor 2,0.299,0.617926,-0.257479,-1.03831,940.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PHOSPHO2,493911.0,"phosphatase, orphan 2",0.299,0.618355,-0.327289,-1.03778,21.39,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MCM7,4176.0,minichromosome maintenance complex component 7,0.3,0.618568,0.171134,1.03748,2156.91,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HSD17B7P2,158160.0,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2,0.3,0.618587,-0.293313,-1.03738,109.1,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ATXN3,4287.0,ataxin 3,0.3,0.618674,0.146246,1.0372,216.28,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CGGBP1,8545.0,CGG triplet repeat binding protein 1,0.3,0.618676,-0.101523,-1.03712,1006.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RAD21,5885.0,RAD21 cohesin complex component,0.3,0.618676,-0.1498,-1.03695,912.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNORD22,9304.0,"small nucleolar RNA, C/D box 22",0.3,0.618676,-0.442484,-1.037,14.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UBALD1,124402.0,UBA like domain containing 1,0.3,0.618734,-0.305295,-1.03681,46.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GSK3A,2931.0,glycogen synthase kinase 3 alpha,0.3,0.619658,0.151061,1.03577,614.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BLOC1S1-RDH5,100528022.0,BLOC1S1-RDH5 readthrough,0.3,0.619838,0.148908,1.0355,448.51,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MLYCD,23417.0,malonyl-CoA decarboxylase,0.301,0.619942,0.218458,1.03531,457.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RBBP8,5932.0,"RB binding protein 8, endonuclease",0.301,0.620159,-0.378201,-1.035,210.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CDK4,1019.0,cyclin dependent kinase 4,0.301,0.620222,0.185807,1.03485,996.83,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HINFP,25988.0,histone H4 transcription factor,0.301,0.620251,0.206402,1.03473,692.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PCTP,58488.0,phosphatidylcholine transfer protein,0.301,0.620251,0.22933,1.03457,322.68,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105372261,105372261.0,uncharacterized LOC105372261,0.301,0.620251,0.250733,1.03462,32.49,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC100129034,100129034.0,uncharacterized LOC100129034,0.301,0.620278,-0.115811,-1.03438,917.72,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARG2,384.0,arginase 2,0.301,0.620278,-0.2295,-1.03444,507.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PMS2P7,100101440.0,"PMS1 homolog 2, mismatch repair system component pseudogene 7",0.301,0.620779,-0.242916,-1.03377,34.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF788P,388507.0,"zinc finger family member 788, pseudogene",0.301,0.621028,0.600146,1.03343,10.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DOLK,22845.0,dolichol kinase,0.302,0.621053,0.149579,1.03316,339.68,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DPF3,8110.0,double PHD fingers 3,0.301,0.621053,0.53396,1.03332,15.76,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DNAAF9,25943.0,dynein axonemal assembly factor 9,0.302,0.621053,-0.183397,-1.03317,92.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDCL3,79031.0,phosducin like 3,0.302,0.621284,-0.213104,-1.03283,434.24,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
C15orf62,643338.0,chromosome 15 open reading frame 62,0.302,0.621284,-0.406345,-1.03264,10.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CPSF4L,642843.0,cleavage and polyadenylation specific factor 4 like,0.302,0.621284,0.363611,1.03255,17.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
L3MBTL2-AS1,100506544.0,L3MBTL2 antisense RNA 1,0.302,0.621284,0.15363,1.03267,155.82,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ARMCX6,54470.0,armadillo repeat containing X-linked 6,0.302,0.621284,0.147262,1.0325,529.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DCLRE1C,64421.0,DNA cross-link repair 1C,0.302,0.621314,0.188409,1.03234,654.72,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SEPTIN1,1731.0,septin 1,0.302,0.621314,0.20127,1.0323,3470.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107987132,107987132.0,uncharacterized LOC107987132,0.302,0.621372,0.568672,1.03208,7.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ADAMTSL5,339366.0,ADAMTS like 5,0.302,0.621372,-0.351289,-1.03215,64.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ENOPH1,58478.0,enolase-phosphatase 1,0.302,0.621384,0.0982923,1.03173,591.39,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IL15RA,3601.0,interleukin 15 receptor subunit alpha,0.302,0.621384,0.265893,1.0319,276.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF37A,7587.0,zinc finger protein 37A,0.302,0.621384,0.198302,1.03176,159.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CABLES2,81928.0,Cdk5 and Abl enzyme substrate 2,0.302,0.621384,-0.15583,-1.03174,182.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HAUS4,54930.0,HAUS augmin like complex subunit 4,0.302,0.621524,0.125664,1.0315,751.2,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NOXA1,10811.0,NADPH oxidase activator 1,0.302,0.62156,-0.247919,-1.03136,197.96,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
JPX,554203.0,"JPX transcript, XIST activator",0.302,0.62156,0.182865,1.0313,138.24,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FASLG,356.0,Fas ligand,0.302,0.621595,0.51306,1.03118,241.52,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ERCC1,2067.0,"ERCC excision repair 1, endonuclease non-catalytic subunit",0.303,0.621717,-0.108997,-1.03097,1877.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MZT2B,80097.0,mitotic spindle organizing protein 2B,0.303,0.621905,-0.194261,-1.03061,724.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MAK16,84549.0,MAK16 homolog,0.303,0.621905,-0.215588,-1.03067,174.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
POLR2J2,246721.0,RNA polymerase II subunit J2,0.303,0.621918,-0.239136,-1.03052,770.65,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RNF123,63891.0,ring finger protein 123,0.303,0.622228,0.130559,1.03003,1118.87,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GAPT,202309.0,"GRB2 binding adaptor protein, transmembrane",0.303,0.622228,0.385792,1.03006,869.0,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZDHHC9,51114.0,zinc finger DHHC-type palmitoyltransferase 9,0.303,0.622308,-0.204878,-1.02986,82.99,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ADAMTS5,11096.0,ADAM metallopeptidase with thrombospondin type 1 motif 5,0.303,0.622453,0.459171,1.02963,13.86,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNRF2,223082.0,zinc and ring finger 2,0.303,0.62249,-0.133833,-1.02942,361.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ENO3,2027.0,enolase 3,0.303,0.62249,-0.232114,-1.02944,145.33,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
WRN,7486.0,WRN RecQ like helicase,0.303,0.622704,-0.31921,-1.02912,60.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
STK16,8576.0,serine/threonine kinase 16,0.304,0.622959,-0.23602,-1.02869,599.95,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACBD4,79777.0,acyl-CoA binding domain containing 4,0.304,0.622959,0.189019,1.02875,378.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PLPBP,11212.0,pyridoxal phosphate binding protein,0.304,0.623117,0.189323,1.02836,1398.26,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
POLR2L,5441.0,"RNA polymerase II, I and III subunit L",0.304,0.623117,-0.217471,-1.0284,721.19,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RNASE2,6036.0,ribonuclease A family member 2,0.304,0.62314,0.345346,1.02825,649.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MIR6513,102465256.0,microRNA 6513,0.304,0.62326,-0.193699,-1.02798,70.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RIC8B,55188.0,RIC8 guanine nucleotide exchange factor B,0.304,0.62326,0.212577,1.02796,121.58,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ANXA4,307.0,annexin A4,0.304,0.623369,0.177125,1.02757,1062.32,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UAP1L1,91373.0,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1,0.304,0.623369,-0.175444,-1.02774,696.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZMIZ1-AS1,283050.0,ZMIZ1 antisense RNA 1,0.304,0.623369,-0.481574,-1.02752,16.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MT1X,4501.0,metallothionein 1X,0.304,0.623369,-0.239289,-1.02756,163.77,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC112268166,112268166.0,,0.304,0.623406,-0.386686,-1.02723,16.96,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF134,7693.0,zinc finger protein 134,0.304,0.623406,-0.260059,-1.02723,387.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
USP27X,389856.0,ubiquitin specific peptidase 27 X-linked,0.304,0.623406,0.453886,1.02728,10.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MIR10392,113218486.0,microRNA 10392,0.304,0.623448,-0.348898,-1.0271,24.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZBTB46,140685.0,zinc finger and BTB domain containing 46,0.304,0.623542,-0.23154,-1.02692,35.78,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MCEE,84693.0,methylmalonyl-CoA epimerase,0.305,0.623737,0.26066,1.02657,149.49,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PAM,5066.0,peptidylglycine alpha-amidating monooxygenase,0.305,0.623737,0.204986,1.02656,405.41,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRDV3,28516.0,T cell receptor delta variable 3,0.305,0.623841,0.771711,1.02603,11.65,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FAM210A,125228.0,family with sequence similarity 210 member A,0.305,0.623841,-0.317445,-1.02635,119.93,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RIOK3,8780.0,RIO kinase 3,0.305,0.623841,-0.198713,-1.02602,966.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACTMAP,284325.0,actin maturation protease,0.305,0.623841,0.199551,1.02612,384.51,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GRIPAP1,56850.0,GRIP1 associated protein 1,0.305,0.623841,0.10577,1.02595,1035.83,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GPR174,84636.0,G protein-coupled receptor 174,0.305,0.623841,0.272403,1.02609,74.39,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PHC3,80012.0,polyhomeotic homolog 3,0.305,0.623982,-0.178163,-1.02539,650.92,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LNX1,84708.0,ligand of numb-protein X 1,0.305,0.623982,0.149567,1.0254,173.78,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACADVL,37.0,acyl-CoA dehydrogenase very long chain,0.305,0.623982,0.144324,1.02551,11018.9,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GRAPL,400581.0,GRB2 related adaptor protein like,0.305,0.623982,-0.266938,-1.02553,70.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDHA1,5160.0,pyruvate dehydrogenase E1 subunit alpha 1,0.305,0.623982,0.0889542,1.02542,1136.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HLA-J,3137.0,"major histocompatibility complex, class I, J (pseudogene)",0.306,0.624128,-0.416832,-1.02466,1259.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PGAM2,5224.0,phosphoglycerate mutase 2,0.305,0.624128,-0.306417,-1.02482,22.12,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TOM1L2,146691.0,target of myb1 like 2 membrane trafficking protein,0.306,0.624128,-0.133533,-1.02469,303.54,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF818P,390963.0,"zinc finger protein 818, pseudogene",0.305,0.624128,0.454314,1.02473,10.75,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGLV2-18,28814.0,immunoglobulin lambda variable 2-18,0.305,0.624128,0.546037,1.02512,70.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MCM5,4174.0,minichromosome maintenance complex component 5,0.305,0.624128,0.138025,1.02495,2362.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UBE2E4P,286480.0,ubiquitin conjugating enzyme E2 E4 pseudogene,0.305,0.624128,-0.224215,-1.02484,27.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NLN,57486.0,neurolysin,0.306,0.624183,-0.353064,-1.02452,221.26,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105374838,105374838.0,,0.306,0.624483,0.354334,1.02396,27.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GGA3,23163.0,"golgi associated, gamma adaptin ear containing, ARF binding protein 3",0.306,0.624483,0.234844,1.024,921.74,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
APOL3,80833.0,apolipoprotein L3,0.306,0.624483,0.225709,1.02399,1664.71,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RABAC1,10567.0,Rab acceptor 1,0.306,0.624622,0.157546,1.02373,2182.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PIKFYVE,200576.0,"phosphoinositide kinase, FYVE-type zinc finger containing",0.306,0.624672,-0.143314,-1.02359,157.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DKK3,27122.0,dickkopf WNT signaling pathway inhibitor 3,0.306,0.624672,-0.455246,-1.02352,48.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MICAL2,9645.0,"microtubule associated monooxygenase, calponin and LIM domain containing 2",0.306,0.624718,-0.246621,-1.02331,359.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF765,91661.0,zinc finger protein 765,0.306,0.624718,-0.272,-1.0233,164.0,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RALGAPA1P1,26134.0,RALGAPA1 pseudogene 1,0.306,0.624814,-0.403714,-1.02306,13.87,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DDX54,79039.0,DEAD-box helicase 54,0.306,0.624814,-0.112593,-1.02304,1173.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC102723728,102723728.0,nodal modulator 3-like,0.306,0.62488,0.17078,1.02289,472.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
EIF2B3,8891.0,eukaryotic translation initiation factor 2B subunit gamma,0.306,0.624896,0.120545,1.02279,483.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
C1QTNF3-AMACR,100534612.0,C1QTNF3-AMACR readthrough (NMD candidate),0.307,0.624943,0.21965,1.02258,55.63,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF253,56242.0,zinc finger protein 253,0.306,0.624943,0.242809,1.02261,97.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNORA63,6043.0,"small nucleolar RNA, H/ACA box 63",0.307,0.624945,-0.338795,-1.02241,11.57,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SLC25A13,10165.0,solute carrier family 25 member 13,0.307,0.624945,0.183845,1.02247,133.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
