experiment_accession,experiment_type,species,gene_id,gene_name,comparison_label,expression_value,expression_value_numeric,source_url,ingested_at
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134057,CCNB1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0080992284031859,0.0080992284031859,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134107,BHLHE40,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134107,BHLHE40,'COVID-19' vs 'normal' in 'lung'.pValue,0.0395500018901736,0.0395500018901736,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134531,EMP1,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.3,-1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134531,EMP1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0034478219796823,0.0034478219796823,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134817,APLNR,'COVID-19' vs 'normal' in 'lung' .foldChange,2.9,2.9,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134817,APLNR,'COVID-19' vs 'normal' in 'lung'.pValue,0.0063680296686734,0.0063680296686734,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134970,TMED7,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.6,-1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000134970,TMED7,'COVID-19' vs 'normal' in 'lung'.pValue,0.011948262758466,0.011948262758466,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000135916,ITM2C,'COVID-19' vs 'normal' in 'lung' .foldChange,1.8,1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000135916,ITM2C,'COVID-19' vs 'normal' in 'lung'.pValue,0.0185032491365494,0.0185032491365494,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000136244,IL6,'COVID-19' vs 'normal' in 'lung' .foldChange,-2.0,-2.0,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000136244,IL6,'COVID-19' vs 'normal' in 'lung'.pValue,0.0013472328978688,0.0013472328978688,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000136546,SCN7A,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000136546,SCN7A,'COVID-19' vs 'normal' in 'lung'.pValue,0.0340839305617789,0.0340839305617789,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000137265,IRF4,'COVID-19' vs 'normal' in 'lung' .foldChange,1.7,1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000137265,IRF4,'COVID-19' vs 'normal' in 'lung'.pValue,0.0427115064100398,0.0427115064100398,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000137288,UQCC2,'COVID-19' vs 'normal' in 'lung' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000137288,UQCC2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0499812024820335,0.0499812024820335,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000137462,TLR2,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.3,-1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000137462,TLR2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0127775737163429,0.0127775737163429,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000138670,RASGEF1B,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.5,-1.5,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000138670,RASGEF1B,'COVID-19' vs 'normal' in 'lung'.pValue,0.0107477467543862,0.0107477467543862,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000138964,PARVG,'COVID-19' vs 'normal' in 'lung' .foldChange,1.3,1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000138964,PARVG,'COVID-19' vs 'normal' in 'lung'.pValue,0.0107477467543862,0.0107477467543862,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000139496,NUP58,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000139496,NUP58,'COVID-19' vs 'normal' in 'lung'.pValue,0.0421471262370329,0.0421471262370329,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000142871,CCN1,'COVID-19' vs 'normal' in 'lung' .foldChange,-2.1,-2.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000142871,CCN1,'COVID-19' vs 'normal' in 'lung'.pValue,6.9834075060269e-06,6.9834075060269e-06,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000143603,KCNN3,'COVID-19' vs 'normal' in 'lung' .foldChange,1.6,1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000143603,KCNN3,'COVID-19' vs 'normal' in 'lung'.pValue,0.0398479570517883,0.0398479570517883,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000143878,RHOB,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000143878,RHOB,'COVID-19' vs 'normal' in 'lung'.pValue,0.0406599720890697,0.0406599720890697,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000145390,USP53,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.8,-1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000145390,USP53,'COVID-19' vs 'normal' in 'lung'.pValue,0.000144995810666457,0.000144995810666457,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000145649,GZMA,'COVID-19' vs 'normal' in 'lung' .foldChange,2.5,2.5,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000145649,GZMA,'COVID-19' vs 'normal' in 'lung'.pValue,0.0074555956514028,0.0074555956514028,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000148926,ADM,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000148926,ADM,'COVID-19' vs 'normal' in 'lung'.pValue,0.0067840579993141,0.0067840579993141,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000152580,IGSF10,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.6,-1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000152580,IGSF10,'COVID-19' vs 'normal' in 'lung'.pValue,0.0158562684971891,0.0158562684971891,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000154553,PDLIM3,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.7,-1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000154553,PDLIM3,'COVID-19' vs 'normal' in 'lung'.pValue,5.18951927004083e-05,5.18951927004083e-05,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000154734,ADAMTS1,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000154734,ADAMTS1,'COVID-19' vs 'normal' in 'lung'.pValue,0.0074896823182367,0.0074896823182367,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000158373,H2BC5,'COVID-19' vs 'normal' in 'lung' .foldChange,1.5,1.5,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000158373,H2BC5,'COVID-19' vs 'normal' in 'lung'.pValue,0.0117216581940469,0.0117216581940469,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000159399,HK2,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000159399,HK2,'COVID-19' vs 'normal' in 'lung'.pValue,0.0413464843177069,0.0413464843177069,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000160255,ITGB2,'COVID-19' vs 'normal' in 'lung' .foldChange,1.2,1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000160255,ITGB2,'COVID-19' vs 'normal' in 'lung'.pValue,0.038961614625045,0.038961614625045,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000161960,EIF4A1,'COVID-19' vs 'normal' in 'lung' .foldChange,-1.8,-1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000161960,EIF4A1,'COVID-19' vs 'normal' in 'lung'.pValue,0.000838052284647761,0.000838052284647761,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000163395,IGFN1,'COVID-19' vs 'normal' in 'lung' .foldChange,-2.2,-2.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000163395,IGFN1,'COVID-19' vs 'normal' in 'lung'.pValue,0.038961614625045,0.038961614625045,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-150316,rnaseq_mrna_differential,Homo sapiens,ENSG00000163737,PF4,'COVID-19' vs 'normal' in 'lung' .foldChange,2.6,2.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-150316/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
