symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc,neg_log10_pvalue,dataset_id,input_geneid,input_symbol,target_id,approved_symbol,disease_id,disease_name,score_cancer_biomarkers,score_cancer_gene_census,score_clingen,score_clinical_precedence,score_crispr,score_crispr_screen,score_europepmc,score_eva,score_eva_somatic,score_expression_atlas,score_gene2phenotype,score_gene_burden,score_genomics_england,score_gwas_credible_sets,score_impc,score_intogen,score_orphanet,score_reactome,score_uniprot_literature,score_uniprot_variants
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0025354,"spermatogenic failure, X-linked, 3",,,,,,,,,,,,,,,0.5515300178632029,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0031077,spermatogenic failure 76,,,,,,,,,,,,,,,0.5514236299736209,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0859364,spermatogenic failure 80,,,,,,,,,,,,,,,0.5514236299736209,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0014037,spermatogenic failure 11,,,,,,,,,,,,,,,0.550222966648338,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0013901,spermatogenic failure 10,,,,,,,,,,,,,,,0.550222966648338,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0971000,spermatogenic failure 93,,,,,,,,,,,,,,,0.5473808901695036,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957301,spermatogenic failure 84,,,,,,,,,,,,,,,0.5473808901695036,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030809,spermatogenic failure 72,,,,,,,,,,,,,,,0.5471073213105784,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030531,spermatogenic failure 65,,,,,,,,,,,,,,,0.5469401403412352,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0054731,spermatogenic failure 27,,,,,,,,,,,,,,,0.5468641489915337,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0054615,spermatogenic failure 18,,,,,,,,,,,,,,,0.5468641489915337,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0033673,spermatogenic failure 46,,,,,,,,,,,,,,,0.5468641489915337,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0054723,spermatogenic failure 19,,,,,,,,,,,,,,,0.5468489507215935,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030868,spermatogenic failure 49,,,,,,,,,,,,,,,0.5468489507215935,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0032898,spermatogenic failure 43,,,,,,,,,,,,,,,0.5468489507215935,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957249,spermatogenic failure 82,,,,,,,,,,,,,,,0.5468489507215935,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0033671,spermatogenic failure 45,,,,,,,,,,,,,,,0.5468489507215935,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0971002,spermatogenic failure 94,,,,,,,,,,,,,,,0.5467881576418323,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0970999,spermatogenic failure 92,,,,,,,,,,,,,,,0.5467881576418323,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030430,spermatogenic failure 56,,,,,,,,,,,,,,,0.5467881576418323,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0023664,spermatogenic failure 54,,,,,,,,,,,,,,,0.5467729593718921,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030463,spermatogenic failure 58,,,,,,,,,,,,,,,0.5461802268442206,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,EFO_0004213,otosclerosis,,,,,,,,,,,,,,0.1091726311812006,,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0009461,spermatogenic failure 5,,,,,,,,,,,,,,,0.5451923392981018,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,Orphanet_137893,Male infertility due to large-headed multiflagellar polyploid spermatozoa,,,,,,,,,,,,,,,0.5451923392981018,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0013070,spermatogenic failure 7,,,,,,,,,,,,,,,0.5439612794329383,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0032845,spermatogenic failure 39,,,,,,,,,,,,,,,0.543900486353177,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0032863,spermatogenic failure 41,,,,,,,,,,,,,,,0.5436725123040728,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0014961,spermatogenic failure 16,,,,,,,,,,,,,,,0.542122288770163,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0054725,spermatogenic failure 21,,,,,,,,,,,,,,,0.542122288770163,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0859477,"spermatogenic failure, X-linked, 5",,,,,,,,,,,,,,,0.541590349322253,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0018801,congenital bilateral absence of vas deferens,,,,,,,,,,,,,,,0.5413484435257033,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0970943,"spermatogenic failure, X-linked, 8",,,,,,,,,,,,,,,0.5412407891136263,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957250,spermatogenic failure 83,,,,,,,,,,,,,,,0.5402073067576865,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030522,spermatogenic failure 64,,,,,,,,,,,,,,,0.5398273500091791,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0032896,spermatogenic failure 42,,,,,,,,,,,,,,,0.5339760160821674,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030984,spermatogenic failure 75,,,,,,,,,,,,,,,0.5237171838724712,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0013486,spinocerebellar ataxia type 32,,,,,,,,,,,,,,,0.5235854655329888,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030716,spermatogenic failure 66,,,,,,,,,,,,,,,0.5206471333445326,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030721,spermatogenic failure 68,,,,,,,,,,,,,,,0.5206471333445326,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0015746,male infertility due to globozoospermia,,,,,,,,,,,,,,,0.5206471333445326,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030732,spermatogenic failure 69,,,,,,,,,,,,,,,0.5206471333445326,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030718,spermatogenic failure 67,,,,,,,,,,,,,,,0.5206471333445326,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957593,spermatogenic failure 86,,,,,,,,,,,,,,,0.5204647541052491,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0970952,spermatogenic failure 91,,,,,,,,,,,,,,,0.5186105651725337,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0012621,deafness-infertility syndrome,,,,,,,,,,,,,,,0.5171363329883255,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957202,"spermatogenic failure, X-linked, 7",,,,,,,,,,,,,,,0.5133215672333126,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957584,spermatogenic failure 85,,,,,,,,,,,,,,,0.508321336422957,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0033622,spermatogenic failure 44,,,,,,,,,,,,,,,0.4996279260171107,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0019588,"hearing loss, autosomal recessive",,,,,,,,,,,,,,,0.4994151502379468,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0007060,spermatogenic failure 6,,,,,,,,,,,,,,,0.4961931170106051,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0975842,spermatogenic failure 96,,,,,,,,,,,,,,,0.4956003844829337,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030925,oocyte maturation defect 10,,,,,,,,,,,,,,,0.4860254744205508,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0859522,spermatogenic failure 81,,,,,,,,,,,,,,,0.4812380193893593,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0010511,"vas deferens, congenital bilateral aplasia of, X-linked",,,,,,,,,,,,,,,0.4775296415239284,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0010178,congenital bilateral aplasia of vas deferens from CFTR mutation,,,,,,,,,,,,,,,0.4775296415239284,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957822,premature ovarian failure 22,,,,,,,,,,,,,,,0.4761769954992425,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0859478,"spermatogenic failure, X-linked, 6",,,,,,,,,,,,,,,0.4739884446278407,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,EFO_0010692,subcutaneous tissue infection,,,,,,,,,,,,,,0.09365625522841,,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0021201,skin infection,,,,,,,,,,,,,,0.09365625522841,,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0020305,isochromosomy Yq,,,,,,,,,,,,,,,0.4661005425288299,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,EFO_1000763,sebaceous gland disease,,,,,,,,,,,,,,0.092811685509559,,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0033564,oocyte maturation defect 8,,,,,,,,,,,,,,,0.4638360003077265,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,EFO_0700088,male infertility with azoospermia or oligozoospermia due to single gene mutation,,,,,,,,,,,,,,,0.4553401674111042,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0014847,spermatogenic failure 15,,,,,,,,,,,,,,,0.451358220686748,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0025356,"azoospermia, obstructive, with nephrolithiasis",,,,,,,,,,,,,,,0.4512062379873451,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0958242,spermatogenic failure 90,,,,,,,,,,,,,,,0.4509326691284199,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0007161,spermatogenic failure 2,,,,,,,,,,,,,,,0.450780686429017,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,Orphanet_52901,Isolated follicle stimulating hormone deficiency,,,,,,,,,,,,,,,0.4435311116674985,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0958035,premature ovarian failure 23,,,,,,,,,,,,,,,0.4414337504157383,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0009857,persistent Mullerian duct syndrome,,,,,,,,,,,,,,,0.4413425607960966,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,Orphanet_2856,Persistent Müllerian duct syndrome,,,,,,,,,,,,,,,0.4413425607960966,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0100249,"46,XX testicular disorder of sex development",,,,,,,,,,,,,,,0.4384548895074414,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0957252,"ciliary dyskinesia, primary, 50",,,,,,,,,,,,,,,0.4316460645741912,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0010720,partial androgen insensitivity syndrome,,,,,,,,,,,,,,,0.4313876939852063,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,EFO_0007319,hyperprolactinemia,,,,,,,,,,,,,,,0.4290319621444613,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0014250,familial hyperprolactinemia,,,,,,,,,,,,,,,0.4290319621444613,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,Orphanet_397685,Familial  hyperprolactinemia,,,,,,,,,,,,,,,0.4290319621444613,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0009916,"46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",,,,,,,,,,,,,,,0.4266914285736565,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0018394,male infertility with teratozoospermia due to single gene mutation,,,,,,,,,,,,,,,0.4206881119472418,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0030926,spermatogenic failure 51,,,,,,,,,,,,,,,0.4147303901306479,,,,,
MLH3,27030,mutL homolog 3,1.16e-09,1.86e-05,1.95283,6.08522,660.07,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,4.731,NOS0001,27030,MLH3,ENSG00000119684,MLH3,MONDO_0016853,ring chromosome Y,,,,,,,,,,,,,,,0.4032404980557882,,,,,
